review,sentiment,review_lemmatized
kirim pesan verifikasi verifikasi sms tdk telkomsel bgtu jdi bgmna telkomsel yg tolong cepat tanggapi ya,0.0,kirim pesan verifikasi verifikasi sms tdk telkomsel bgtu jdi bgmna telkomsel yang tolong cepat tanggap ya
mohon maaf ketidaknyamananya bla bla bla blaa,0.0,mohon maaf ketidakakyama dia bla bla bla blaa
sistem livin kendalanya banget maintenance susah login tolong terkait diperbaiki nasabah pengguna kesulitan transaksi terimakasih,0.0,sistem livin kendala dia banget maintenance susah login tolong kait baik nasabah guna sulit transaksi terimakasih
gak transfer topup bayar,0.0,gak transfer topup bayar
eror lgi aja,0.0,eror lgi aja
payroll bank potongan admin kartu debit admin rekening admin saldo minimum karyawan sultan,0.0,payroll bank potong admin kartu debit admin rekening admin saldo minimum karyawan sultan
ngapa in,0.0,ngapa in
hallo mandiri gangguan login silahkan coba internet stabil mohon perbaiki ya,0.0,hallo mandiri ganggu login silahkan coba internet stabil mohon perbaiki ya
aplikasi login aja susah livin by mandiri aplikasi error no sedunia,0.0,aplikasi login aja susah livin by mandiri aplikasi error no sedunia
sulit diakses,0.0,sulit akses
bagus membantu banget,0.0,bagus bantu banget
dipake saldonya mengurang sampe rupiah,0.0,pake saldonya kurang sampe rupiah
jelek kalah bri fitur pinjaman membantu nasabah terpilih wkwk,0.0,jelek kalah bri fitur pinjam bantu nasabah pilih wkwk
parah,0.0,parah
updte ga transfer top up,0.0,updte ga transfer top up
mandiriny gangguan kalah bank error mulu pembenahan sesuai kebutuhan expextasi nasyarakat,0.0,mandiriny ganggu kalah bank error mulu benah sesuai butuh expextasi nasyarakat
gangguan sih tolong perbaiki uninstal,0.0,ganggu sih tolong perbaiki uninstal
ga ngerti deh,0.0,ga ngerti deh
bikin pin livin mandiri tp gangguan knp ya,0.0,bikin pin livin mandiri tp ganggu knp ya
temgah malam pemelihara an transver orjen gg perbarui,0.0,temgah malam pelihara an transver orjen gg perbarui
kemaren pake tabungan karyawan minim saldo rb udh nyaman banget saldo minim rb jd ya pake aj,0.0,kemaren pake tabung karyawan minim saldo rb udh nyaman banget saldo minim rb jd ya pake aj
eror,0.0,eror
susah banget top up,0.0,susah banget top up
susah masuk,0.0,susah masuk
sdh uninstall download melewati instruksi eh ribet disuruh verifikasi nomor mesin atm mandiri apalah nasib didaerah pedalaman kota verifikasi buruk mohon direspon terima kasih,0.0,sdh uninstall download lewat instruksi eh ribet suruh verifikasi nomor mesin atm mandiri apalah nasib didaerah pedalaman kota verifikasi buruk mohon respon terima kasih
mempercepat transaksi,0.0,cepat transaksi
aja gabisa masuk dah lupa pin gabisa masuk masuk dah bener pinnya,0.0,aja gabisa masuk dah lupa pin gabisa masuk masuk dah bener pinnya
update kadang butuh transaksi cepat suruh update,0.0,update kadang butuh transaksi cepat suruh update
a gangguan mulu upgrade jelek,0.0,a ganggu mulu upgrade jelek
d perbarui susah d buka tolong perbaiki min,0.0,d perbarui susah d buka tolong perbaiki min
logo kuning download memperbarui aplikasi pusing bos,0.0,logo kuning download baru aplikasi pusing bos
upgrade versi buruk fitur nya pas top up gak auto fill nomor nya klik gk otomatis ngetik pengguna dimudahkan top up trs kalo transfer nomor rekening tersimpan livin yg biru nomor rekening tujuan transfer disimpan tolong perbaiki fiturnya mempermudah transaksi,0.0,upgrade versi buruk fitur dia pas top up gak auto fill nomor dia klik gk otomatis ngetik guna mudah top up trs kalo transfer nomor rekening simpan livin yang biru nomor rekening tuju transfer simpan tolong perbaiki fitur dia mudah transaksi
sinyal bagus g login gagal pelayanan burik,0.0,sinyal bagus g login gagal layan burik
sinyalnya bagus pas buka tulisan terhubung,0.0,sinyal dia bagus pas buka tulis hubung
transaksi gagal muncul no trdftr pdhl aja tolong bantuannya mandiri,0.0,transaksi gagal muncul no trdftr pdhl aja tolong bantu dia mandiri
pagi eror lbh pake yg biru ga eror,0.0,pagi eror lbh pake yang biru ga eror
keseringen update musingin,0.0,keseringen update musingin
jujur bgus mines ya saldo masik sisah sado rb skrg gk pinomat,0.0,jujur bgus mines ya saldo masik sisah sado rb skrg gk pinomat
aplikasi rewel,0.0,aplikasi rewel
masukkan pin atm atm nasabah mobile gitu suruh download aplikasi parah enak yg aplikasi kemunduran ribet cobalah lihat aplikasi brimo yg simpel gak ribet payah daftar online atm terkirim alamat,0.0,masuk pin atm atm nasabah mobile gitu suruh download aplikasi parah enak yang aplikasi mundur ribet cobalah lihat aplikasi brimo yang simpel gak ribet payah daftar online atm kirim alamat
ribet,0.0,ribet
lemot parah,0.0,lemot parah
download aplikasi suruh update kalo update aplikasi buka ngabisin memory sm kuato,0.0,download aplikasi suruh update kalo update aplikasi buka ngabisin memory sm kuato
sy dwonlod ga,0.0,sy dwonlod ga
bank mandiri tolong tindak atm buka rek dr tgl desember skrg atm ga muncul kirim tolong bantu,0.0,bank mandiri tolong tindak atm buka rek dr tgl desember skrg atm ga muncul kirim tolong bantu
gabisa login muter aja,0.0,gabisa login muter aja
aplikasi bego bank mamdiri susah udh daftar nya dokumen nya udh mlh susah najis bngt bank mamdiri,0.0,aplikasi bego bank mamdiri susah udh daftar dia dokumen dia udh mlh susah najis bngt bank mamdiri
verivikasi wajah gagal habis pulsa tolong download habis pulsa,0.0,verivikasi wajah gagal habis pulsa tolong download habis pulsa
aplikasi menyusahkan,0.0,aplikasi susah
logo biru nyaman,0.0,logo biru nyaman
stuck verifikasi sms gak perkembangan,0.0,stuck verifikasi sms gak kembang
mohon tingkat kualitas nya lelet,0.0,mohon tingkat kualitas dia lelet
enak logo biru ribet logo kuning jd males makai nya,0.0,enak logo biru ribet logo kuning jd males makai dia
udah update biru kuning knp update n lemot,0.0,udah update biru kuning knp update n lemot
lemot banget muter gajelas pake mending jaringan ngga lag buka aplikasi lancar lancar aja giliran masuk aplikasi lag aneeehh,0.0,lemot banget muter gajelas pake mending jaring ngga lag buka aplikasi lancar lancar aja gilir masuk aplikasi lag aneeehh
semenjak warna kuning trobel susah masuk,0.0,semenjak warna kuning trobel susah masuk
update bikin memori hp penuh kayak game online,0.0,update bikin memori hp penuh kayak game online
eror kagak kaya bca,0.0,eror kagak kaya bca
update livin kuning aplikasi lemot pin transaksi berkali kali sesuai terblock parah nih g transaksi,0.0,update livin kuning aplikasi lemot pin transaksi berkali kali sesuai block parah nih g transaksi
buruk login susah aplikasi mandiri biru,0.0,buruk login susah aplikasi mandiri biru
saldo menimal tertinggal rb,0.0,saldo menimal tinggal rb
update terbaru dibuka force close,0.0,update baru buka force close
buruk,0.0,buruk
lambat freez hang sulit masuk,0.0,lambat freez hang sulit masuk
suruh udate cepet banget kayanya gk perbedaan update,0.0,suruh udate cepet banget kaya nya gk beda update
gangguan teerrooosss,0.0,ganggu teerrooosss
tolong transfer bank tolong bantuan nya darurat,0.0,tolong transfer bank tolong bantu dia darurat
bet verifikasi sms jelek,0.0,bet verifikasi sms jelek
verifikasi kodeotp sms berhasil yg lancar tolong diperbagus,0.0,verifikasi kodeotp sms berhasil yang lancar tolong bagus
livin mandiri eror seharian bikin customer pitam ngeselin malam update sesuai info aplikasi nya seharian pas butuh transfer profesional jawabannya maaf solusinya gercep,0.0,livin mandiri eror seharian bikin customer pitam ngeselin malam update sesuai info aplikasi dia seharian pas butuh transfer profesional jawab dia maaf solusi dia gercep
jelek bagus kemaren,0.0,jelek bagus kemaren
versi force close dibuka,0.0,versi force close buka
daftar online ny buruk s x fervikasi sms yg pkai pulsa susah berhsil ngbisin pulsa ngg berhsil gmn bersaing sm bank sbelah,0.0,daftar online ny buruk s x fervikasi sms yang pkai pulsa susah berhsil ngbisin pulsa ngg berhsil gmn saing sm bank sbelah
instal aplikasi buka tabungan online tanggal november dijanjikan ikupon indomaret tgl desember gak dikirim ikuponnya nomor wa,0.0,instal aplikasi buka tabung online tanggal november janji ikupon indomaret tgl desember gak kirim ikupon dia nomor wa
aplikasi sih udah dapet email suruh perbarui nurut udah kirim kode verifikasi sampe rela beli pulsa nurut udah kirim berkali kode ga balasannya ga buang pulsa aja,0.0,aplikasi sih udah dapet email suruh perbarui nurut udah kirim kode verifikasi sampe rela beli pulsa nurut udah kirim berkali kode ga balas dia ga buang pulsa aja
top up sulit bayar sulit ga worth banget aplikasinya,0.0,top up sulit bayar sulit ga worth banget aplikasi dia
daftar berkali kali otp nunggu hasilnya suruh kecabang dgn alasan keaman identifikasi,0.0,daftar berkali kali otp nunggu hasil dia suruh kecabang dgn alasan keaman identifikasi
jelek buka load bagus biru kmrin,0.0,jelek buka load bagus biru kmrin
berulang kali daftar gx smpai udh bank langsung bank gx kayak gitu,0.0,berulang kali daftar gx smpai udh bank langsung bank gx kayak gitu
parah asli paraaahh verifikasi wajah ga kedetek udah berulang coba ngabisin pulsa doank wwooyy pulsa gw habis daftar mobile banking doank eeek kirain bagus bikin ribet,0.0,parah asli paraaahh verifikasi wajah ga kedetek udah berulang coba ngabisin pulsa doank wwooyy pulsa gw habis daftar mobile banking doank eeek kirain bagus bikin ribet
aplikasi cepatlah diperbaiki,0.0,aplikasi cepatlah baik
suka yg sebumnya yg gak ditampilkan dlm mode gelap teus iklannya,0.0,suka yang sebumnya yang gak tampil dlm mode gelap teus iklan dia
update topup link kena biaya admin hadew sungguh mengecewakan,0.0,update topup link kena biaya admin hadew sungguh kecewa
ko stuck loading kgk masuk,0.0,ko stuck loading kgk masuk
bgaiman ni registrasinya udah didonlot ga,0.0,bgaiman ni registrasi dia udah donlot ga
apl gk udah berkali kali update gk,0.0,apl gk udah berkali kali update gk
udah habis pulsa rb verifikasi tetep aja gagal,0.0,udah habis pulsa rb verifikasi tetep aja gagal
leletin,0.0,leletin
rusak gilooooo,0.0,rusak gilooooo
trouble masuk jaringan bagus kecewa,0.0,trouble masuk jaring bagus kecewa
sumpah baguss livin biru udah nggk update merugikan klw pake,0.0,sumpah baguss livin biru udah nggk update merugikan klw pake
ga tau nih masuk g login tahap masukin no tertera kartu atm masukin tanggal exparednya tanggal lair pas udah masukin data udah bener eeeehhh opps keblokir coba udah coba ga apaaan sih livin ga banget kalo udah gimana coba heran,0.0,ga tau nih masuk g login tahap masukin no tertera kartu atm masukin tanggal e<unk>pared dia tanggal lair pas udah masuk data udah bener eeeehhh opps keblokir coba udah coba ga apaaan sih livin ga banget kalo udah gimana coba heran
login susah banget pulsa sampe abis asuuuu,0.0,login susah banget pulsa sampe abis asuuuu
jadah aplikasi mending logo biru ee,0.0,jadah aplikasi mending logo biru ee
bolak update aja susah buka aplikasinya,0.0,bolak update aja susah buka aplikasi dia
gimana sih login forceclose mulu,0.0,gimana sih login forceclose mulu
iya salah ketik pasword livin kali aja terblokir masuk salah ngetik lupa pasword,0.0,iya salah ketik pasword livin kali aja blokir masuk salah ngetik lupa pasword
knp akses livin kuning lambat bener pdhl kuota bnyk pulsa lbih cpt livin yg biru kemarin tolong donk solusinya,0.0,knp akses livin kuning lambat bener pdhl kuota bnyk pulsa lbih cpt livin yang biru kemarin tolong donk solusi dia
eror update saldo emoney yg livin biru lancar aja,0.0,eror update saldo emoney yang livin biru lancar aja
hang g login restart hp jg tetep hang instal ulang jg x aja aplikasi bank aman aja sy pake d hp yg,0.0,hang g login restart hp jg tetep hang instal ulang jg x aja aplikasi bank aman aja sy pake d hp yang
aplikasi gak eror,0.0,aplikasi gak eror
ga login sidik jari ya,0.0,ga login sidik jari ya
semenjak update yg wrn kuning loading bgt,0.0,semenjak update yang wrn kuning loading bgt
suka app banking yg biru gak kendala fitur tampilan lengkap sederhana andai aja karna gak paksa pindah ogah pake nih app gampang error error nya seharian pindah bank aja kalo gni,0.0,suka app banking yang biru gak kendala fitur tampil lengkap sederhana andai aja karna gak paksa pindah ogah pake nih app gampang error error dia seharian pindah bank aja kalo gni
mbanking gak bagus jaringan jelek,0.0,mbanking gak bagus jaring jelek
verifikasi nomor handphone nya lemot bener,0.0,verifikasi nomor handphone dia lemot bener
sumpah dowload aplikasi sesat gua tranfer saldo dah berkurang transaksi berhasil dana tranfer gak masuk ilang kemana telpon cs jg ga bs ngasih solusi gua saranin pakai aplikasi transaksi,0.0,sumpah dowload aplikasi sesat gua tranfer saldo dah kurang transaksi berhasil dana tranfer gak masuk ilang kemana telpon cs jg ga bs ngasih solusi gua saranin pagai aplikasi transaksi
kebanyakan apdet ngerusak memori,0.0,kebanyakan apdet usak memori
paayah fitur diimbangi kecepatan loading bertransaksi recomend livin ayo plat merah wajib berbenah,0.0,paayah fitur imbang cepat loading transaksi recomend livin ayo plat merah wajib benah
zonk bikin rekening livin tp gabisa kecewa berat,0.0,zonk bikin rekening livin tp gabisa kecewa berat
updet gak,0.0,updet gak
gak update,0.0,gak update
no hp yg terdaftar livyn berubah dng no hp yg tdk sy kenal bsa kebobolan,0.0,no hp yang daftar livyn rubah dng no hp yang tdk sy kenal bsa bobol
diperbarui aplikasinya dibuka mohon kejelasannya gimana yaa,0.0,baru aplikasi dia buka mohon jelas dia gimana yaa
ga tf kemana aja,0.0,ga tf kemana aja
payah maintenance,0.0,payah maintenance
update boossssok lemot,0.0,update boossssok lemot
update pertengahan desember livin nya susah akses transfer top up,0.0,update tengah desember livin dia susah akses transfer top up
user friendly aplikasi dipaksa close button nya klo saran tombol close,0.0,user friendly aplikasi paksa close button dia klo saran tombol close
biar bintang bicara,0.0,biar bintang bicara
goood,0.0,goood
lelet kayak keong lapar,0.0,lelet kayak keong lapar
ga dibuka,0.0,ga buka
mempermudah palah ngribetin sandi pin udah bener trus blokir gimana tolong,0.0,mudah palah ngribetin sandi pin udah bener trus blokir gimana tolong
alasan keamanan gak becus bikin aplikasi baca email pebaiki bener kalo bikin aplikasi so soan bilang keamanan,0.0,alasan aman gak becus bikin aplikasi baca email baiki bener kalo bikin aplikasi so soan bilang aman
mantap,0.0,mantap
bagus,0.0,bagus
aplikasi ga bgt trf gagalan mulu gausah bikin aplkasi kalo ngeribetin kek gini,0.0,aplikasi ga bgt trf gagal mulu gausah bikin aplkasi kalo ngeribetin kek gini
aplikasinya terbuka sdh uninstall install ulang play store,0.0,aplikasi dia terbuka sdh uninstall install ulang play store
apknya kalah brimo kali login kali kukira aja keluhan user apk ga mutu update kendala,0.0,apk dia kalah brimo kali login kali kukira aja keluh user apk ga mutu update kendala
aplikasinya ga dibuka sih loading doang tulisan update udh update sampe selesai ga dibuka tumben eror gimana nih min,0.0,aplikasi dia ga buka sih loading doang tulis update udh update sampe selesai ga buka tumben eror gimana nih min
aplikasi bangsat,0.0,aplikasi bangsat
semenjak update livin aplikasi gabisa transaksi masuk gabisa email mandiricare,0.0,semenjak update livin aplikasi gabisa transaksi masuk gabisa email mandiricare
living kuning jelek bagus yg biru transfer susahnya ampun berubahbyg buruk,0.0,living kuning jelek bagus yang biru transfer susah dia ampun berubahbyg buruk
bingung masuk ngga kirim sms ngga masuk verifikasi nya habis pulsa bnyak liat yutub nya lakuin tetep aja ngga,0.0,bingung masuk ngga kirim sms ngga masuk verifikasi dia habis pulsa bnyak liat yutub dia laku tetep aja ngga
bs didownload aplikasi new livin mandiri,0.0,bs didownload aplikasi new livin mandiri
error server down mendingan livin yg logo biru logo kuning,0.0,error server down ding livin yang logo biru logo kuning
